id,text,gold,best_summary,best_model_by_rsa,best_model_by_uniqueness,rsa_scores,uniqueness_scores,summary_facebook/bart-large-cnn,summary_sshleifer/distilbart-cnn-12-6,summary_Falconsai/text_summarization,rouge_rouge1,rouge_rouge2,rouge_rougeL,bertscore_precision,bertscore_recall,bertscore_f1
https://openreview.net/forum?id=S1HEBe_Jl,"The paper deals with an interesting application of adversarial training to encryption. It considers the standard scenario of Alice, Eve and Bob, where A and B aim to exchange messages conditioned on a shared key, while Eve should be unable to encrypt the message. Experiments are performed in a simple symmetric 16 bit encryption task, and an application on privacy. The concepts, ideas and previous literature are quite nicely and carefully presented.----------------The only major concern I have - and I apologize to the authors for not raising this earlier - are the experiments in section 3. In particular, I don't quite get the scenario. The reasoning here seems to be as follows: given information < A, B, C, D >, I want to give the public the value of D (e.g. movies watched) without releasing information about C (e.g. gender). In this scenario, Eve would need to be able to reconstruct D as good as possible without gaining information about C. What is described in section 3, however, is that D and D-public are both reconstructed by Bob, but why would Bob reconstruct the latter (he is not public, in particular because he is allowed to reconstruct C, which is not tested here)? Also, Eve only tries to estimate C, thus rendering the scenario not different in any way to the scenario considered in section 2.----------------I have two more minor concerns:----------------1) As raised in the pre-review, Eve should actually be stronger then Alice and Bob in order to be able to compensate for the missing key. The authors noted they have been doing these experiments and are going to add the results.----------------2) In any natural encryption case I would expect the length of the key to be much shorter then the length of the message. This, however, could potentially make the scenario much easier for Eve (although I doubt any of the results will change if the key is long enough).----------------I like the creative application of adversarial training to a completely different domain, and I believe it could be the starting point of a very interesting direction in cryptographic systems or in privacy applications (although it is unclear whether the weak guarantees of neural network based approaches can ever be overcome). At the same time the application in the privacy setting leaves me quite confused, and the symmetric encryption example is not particularly strong either. I'd appreciate if the authors could address the major concern I raised above, and I will be quite happy to raise the score in case this confusion can be resolved.",Interesting paper but not over the accept bar.,"The paper deals with an interesting application of adversarial training to encryption. Experiments are performed in a simple symmetric 16 bit encryption task. The concepts, ideas and previous literature are quite nicely and carefully presented.",facebook/bart-large-cnn,facebook/bart-large-cnn,"{'facebook/bart-large-cnn': -1.0986123085021973, 'sshleifer/distilbart-cnn-12-6': -1.0986123085021973, 'Falconsai/text_summarization': -1.0986123085021973}","{'facebook/bart-large-cnn': 0.0, 'sshleifer/distilbart-cnn-12-6': 0.0, 'Falconsai/text_summarization': 0.0}","The paper deals with an interesting application of adversarial training to encryption. Experiments are performed in a simple symmetric 16 bit encryption task. The concepts, ideas and previous literature are quite nicely and carefully presented."," The paper deals with an interesting application of adversarial training to encryption . Experiments are performed in a simple symmetric 16 bit encryption task, and an application on privacy .",": I want to give the public the value of D (e.g. movies watched) without gaining information about C (e.g. gender). In any natural encryption case, Eve would need to reconstruct D as good as possible",0.1395348837209302,0.0,0.09302325581395347,0.816691517829895,0.8245888948440552,0.8206211924552917
https://openreview.net/forum?id=S1HEBe_Jl,"This paper proposed to use GAN for encrypted communications.----------------In section 2, the authors proposed a 3 part neural network trained to encode and decode data. This model does not have any practical value except paving the way for describing the next model in section 3: it is strictly worse than any provable cryptography system.----------------In section 3, the authors designed a task where they want to hide part of the data, which has correlated fields, while publishing the rest. However, I'm having trouble thinking of an application where this system is better than simply decorrelating the data and encrypting the fields one wants to hide with a provable cryptography system while publishing the rest in plain text.",Interesting paper but not over the accept bar.,This paper proposed to use GAN for encrypted communications. I'm having trouble thinking of an application where this system is better than simply decorrelating the data.,facebook/bart-large-cnn,facebook/bart-large-cnn,"{'facebook/bart-large-cnn': -1.0986123085021973, 'sshleifer/distilbart-cnn-12-6': -1.0986123085021973, 'Falconsai/text_summarization': -1.0986123085021973}","{'facebook/bart-large-cnn': 0.0, 'sshleifer/distilbart-cnn-12-6': 0.0, 'Falconsai/text_summarization': 0.0}",This paper proposed to use GAN for encrypted communications. I'm having trouble thinking of an application where this system is better than simply decorrelating the data., This paper proposed to use GAN for encrypted communications . It is strictly worse than any provable cryptography system .,".----------------In section 2, the authors proposed a 3 part neural network trained to encode and decode data.------------In section 2, the authors proposed a 3 part neural network trained to encode and de",0.11428571428571428,0.0,0.11428571428571428,0.829319417476654,0.8379356861114502,0.8336052298545837
https://openreview.net/forum?id=BJO-BuT1g,"This paper addresses the problem of efficient neural stylization.  Instead of training a separate network for N different styles (as is done, e.g., in Johnson et al.), this paper extends the instance normalization work of Ulyanov et al. to train a single network and learn a smaller set “conditional instance normalization” parameters dependent on the desired output style.  The conditional instance normalization applies a learnt affine transformation on normalized feature maps at each layer in the network.  Qualitative results are shown.----------------I have not worked in this area, but I’m generally aware of the main issues in transferring artistic style.  The paper addresses a known challenge of incorporating different styles into the same net, which have a number of practical benefits.  As far as I can tell the results look compelling.  As I’m less confident in my expertise in this area, I’m happy to support another reviewer who is willing to champion this paper.----------------My main comments are on the paper writing.  As far as I understand, the main novelty of the approach starts in Section 2.2, and before that is review of prior art.  If this is indeed the case, one suggestion is to remove the subsection heading for 2.1 so it’s grouped with the first part of Section 2, and to cite related work for the feedforward network (e.g., Johnson et al.) in the text and in Fig 2 so it’s clear.  In fact, I’m wondering if Figs 2 and 3 can be combined somehow so that the contribution is clearer in the figures.  ----------------I was at first confused by Eq (5) as x and z are not defined anywhere.  Also, it may be helpful to write out everything explicitly as is done in the instance normalization paper.  ----------------In Eq (4), perhaps you could write T_s to emphasize that there are separate networks for different styles.  ----------------Fig 5 left: I’m assuming the different colors correspond to the different styles.  If so, perhaps mention this in the caption.  Also, this figure is hard to read.  Maybe instead show single curves with error bars that are averages over the loss curves for N-styles and individual styles.----------------Typos:--------Page 1: Shouldn’t it be “VGG-16” network (not ""VGG-19”)?--------Page 2: “newtork” => “network”.--------Paragraph after Eq. (5): “much less” => “fewer”.",The reviewers (two of whom stated maximum confidence) are in consensus that this is a high-quality paper. It also attracted some public feedback which was also positive. The authors have already incorporated much of the feedback into their revised paper. This seems to be a clear accept in my opinion.,"This paper addresses the problem of efficient neural stylization. Instead of training a separate network for N different styles, this paper extends the instance normalization work of Ulyanov et al. to train a single network and learn a smaller",facebook/bart-large-cnn,facebook/bart-large-cnn,"{'facebook/bart-large-cnn': -1.0986123085021973, 'sshleifer/distilbart-cnn-12-6': -1.0986123085021973, 'Falconsai/text_summarization': -1.0986123085021973}","{'facebook/bart-large-cnn': 0.0, 'sshleifer/distilbart-cnn-12-6': 0.0, 'Falconsai/text_summarization': 0.0}","This paper addresses the problem of efficient neural stylization. Instead of training a separate network for N different styles, this paper extends the instance normalization work of Ulyanov et al. to train a single network and learn a smaller"," This paper addresses the problem of efficient neural stylization . Instead of training a separate network for N different styles, this paper extends the instance normalization work of Ulyanov et al. to train a single network and learn a smaller","in Eq (4), perhaps you could write T_s to emphasize that there are separate networks for different styles.----------Page 1: Shouldn’t it be “VGG-16” network (not """,0.24444444444444446,0.0,0.17777777777777776,0.8178123235702515,0.8307342529296875,0.8242226243019104
https://openreview.net/forum?id=BJO-BuT1g,"The paper introduces an elegant method to train a single feed-forward style transfer network with a large number of styles. This is achieved by a global, style-dependent scale and shift parameter for each feature in the network. Thus image style is encoded in a very condensed subset of the network parameters, with only two parameters per feature map. ----------------This enables to easily incorporate new styles into an existing network by fine-tuning. At the same time, the quality of the generated stylisations is comparable to existing feed-forward single-style transfer networks. While this also means that the stylisation results in the paper are limited by the quality of current feed-forward methods, the proposed method seems general enough to be combined with future improvements in feed-forward style transfer.  ----------------Finally, the paper shows that having multiple styles encoded in one feature space allows to gradually interpolate between different styles to generate new mixtures of styles. This is comparable to interpolating between the Gram Matrices of different style images in the iterative style transfer algorithm by Gatys et al. and comes with similar limitations: Right now the parameters of the style feature space are hard to interpret and therefore there is little control over the stylisation outcome when moving in that feature space.--------Here I see the most potential for improvement of the paper: The parameterisation of style in terms of scale and shift parameters of individual features seems like a promising basis to achieve interpretable style features. It would be a great addition to explore to what extend statements such as “The parameters of neuron N in layer L encodes e.g. the colour or brush-strokes of the styles” can be made. I agree that this is a potentially laborious endeavour, but even just qualitative statements of this kind that are demonstrated with the respective manipulations in the stylisation would be very interesting.----------------In conclusion, this is a good paper presenting an elegant and valuable contribution that will have considerable impact on the design of feed-forward stylisation networks.",The reviewers (two of whom stated maximum confidence) are in consensus that this is a high-quality paper. It also attracted some public feedback which was also positive. The authors have already incorporated much of the feedback into their revised paper. This seems to be a clear accept in my opinion.,"The paper introduces an elegant method to train a single feed-forward style transfer network with a large number of styles. This is achieved by a global, style-dependent scale and shift parameter for each feature in the network.",facebook/bart-large-cnn,facebook/bart-large-cnn,"{'facebook/bart-large-cnn': -1.0986123085021973, 'sshleifer/distilbart-cnn-12-6': -1.0986123085021973, 'Falconsai/text_summarization': -1.0986123085021973}","{'facebook/bart-large-cnn': 0.0, 'sshleifer/distilbart-cnn-12-6': 0.0, 'Falconsai/text_summarization': 0.0}","The paper introduces an elegant method to train a single feed-forward style transfer network with a large number of styles. This is achieved by a global, style-dependent scale and shift parameter for each feature in the network."," The paper introduces an elegant method to train a single feed-forward style transfer network with a large number of styles . This is achieved by a global, style-dependent scale and shift parameter for each feature in the network .",is a promising basis to achieve interpretable style features.------------This paper introduces an elegant method to train a single feed-forward style transfer network with a large number of styles. This is achieved by ,0.22222222222222224,0.022727272727272724,0.13333333333333333,0.8267213702201843,0.8372103571891785,0.831932783126831
https://openreview.net/forum?id=BJO-BuT1g,"CONTRIBUTIONS--------The authors propose a simple architectural modification (conditional instance normalization) for the task of feedforward neural style transfer that allows a single network to apply many different styles to input images. Experiments show that the proposed multi-style networks produce qualitatively similar images as single-style networks, train as fast as single-style networks, and achieve comparable losses as single-style networks. In addition, the authors shows that new styles can be incrementally added to multi-style networks with minimal finetuning, and that convex combinations of per-style parameters can be used for feedforward style blending. The authors have released open-source code and pretrained models allowing others to replicate the experimental results.----------------NOVELTY--------The problem setup is very similar to prior work on feedforward neural style transfer, but the paper is the first to my knowledge that uses a single network to apply different styles to input images; the proposed conditional instance normalization layer is also novel. This paper is also the first that demonstrates feedforward neural style blending; though not described in published literature, optimization-based neural style blending had previously been demonstrated in https://github.com/jcjohnson/neural-style.----------------MISSING CITATION--------The following paper was concurrent with Ulyanov et al (2016a) and Johnson et al in demonstrating feedforward neural style transfer, though it did not use the Gram-based formulation of Gatys et al:----------------Li and Wand, ""Precomputed Real-Time Texture Synthesis with Markovian Generative Adversarial Networks"", ECCV 2016----------------CLARITY--------The paper is very well written and easy to follow.----------------SIGNIFICANCE--------Though simple, the proposed method is a significant addition to the growing field of neural style transfer. Its benefits are especially clear for mobile applications, which are often constrained in both disk space and bandwidth. Using the proposed method, only a single trained network needs to be transmitted and stored on the mobile device; in addition the ability of the proposed method to incrementally learn new styles means that new styles can be added by transmitting only a small number of new style-specific parameters to a mobile device.----------------EVALUATION--------Like many other papers on neural style transfer, the results are mostly qualitative. Following existing literature, the authors use style and content loss as a quantitative measure of quality, but these metrics are unfortunately not always well-correlated with the perceptual quality of the results. I find the results of this paper convincing, but I wish that this and other papers on this topic could find a way to evaluate their results more quantitatively.----------------SUMMARY--------The problem and method are slightly incremental, but the several improvements over prior work make this paper a significant addition to the growing literature on neural style transfer. The paper is well-written and its experiments convincingly validate the benefits of the method. Overall I believe the paper would be a valuable addition to the conference.----------------Pros--------- Simple modification to feedforward neural style transfer with several improvements over prior work--------- Strong qualitative results--------- Well-written--------- Open-source code has already been released----------------Cons--------- Slightly incremental--------- Somewhat lacking in quantitative evaluation, but not any more so than prior work on this topic",The reviewers (two of whom stated maximum confidence) are in consensus that this is a high-quality paper. It also attracted some public feedback which was also positive. The authors have already incorporated much of the feedback into their revised paper. This seems to be a clear accept in my opinion.,The paper is the first to my knowledge that uses a single network to apply different styles to input images. The proposed conditional instance normalization layer is also novel. The paper is well-written and its experiments convincingly validate the benefits of,facebook/bart-large-cnn,facebook/bart-large-cnn,"{'facebook/bart-large-cnn': -1.0986123085021973, 'sshleifer/distilbart-cnn-12-6': -1.0986123085021973, 'Falconsai/text_summarization': -1.0986123085021973}","{'facebook/bart-large-cnn': 0.0, 'sshleifer/distilbart-cnn-12-6': 0.0, 'Falconsai/text_summarization': 0.0}",The paper is the first to my knowledge that uses a single network to apply different styles to input images. The proposed conditional instance normalization layer is also novel. The paper is well-written and its experiments convincingly validate the benefits of, Authors propose a simple architectural modification (conditional instance normalization) for the task of feedforward neural style transfer that allows a single network to apply many different styles to input images . Open-source code and pretrained models have been released,-------------SIGNIFICANCE-----------The paper is very well-written and its experiments convincingly validate the benefits of the method. The paper is well-written and its experiments convincingly validate,0.2580645161290323,0.0,0.12903225806451615,0.8487371802330017,0.8521538972854614,0.850442111492157
https://openreview.net/forum?id=rkpACe1lx,"A well known limitation in deep neural networks is that the same parameters are typically used for all examples, even though different examples have very different characteristics.  For example, recognizing animals will likely require different features than categorizing flowers.  Using different parameters for different types of examples has the potential to greatly reduce underfitting.  This can be seen in recent results with generative models, where image quality is much better for less diverse datasets.  However, it is difficult to use different parameters for different examples because we typically train using minibatches, which relies on using the same parameters for all examples in a minibatch (i.e. doing matrix multiplies in a fully-connected network).  ----------------The hypernetworks paper cleverly proposes to get around this problem by adapting different ""parameters"" for different time steps in recurrent networks and different.  The basic insight is that a minibatch will always include many different examples from the same time step or spatial position, so there is no computational issue involved with using different ""parameters"".  In this paper, the ""parameters"" are modified for different positions based on the output from a hypernetwork which conditions on the time step.  Hypothetically, this hypernetwork could also condition on other features that are shared by all sequences in the minibatch.  ----------------I expect this method to become standard for training RNNs, especially where the length of the sequences is the same during the training and testing phases.  Penn Treebank is a highly competitive baseline, so the SOTA result reported here is impressive.  The experiments on convolutional networks are less experimentally impressive.  I suspect that the authors were aiming to achieve state of the art results here but settled with achieving a reduction in the number of parameters.  It might even be worthwhile to consider a synthetic experiment where two completely different types of image are appended (i.e. birds on the left and flowers on the right) and show that the hypernetwork helps in this situation.  It may be the case that for convnets, the cases where hypernetworks help are very specific.  ----------------For RNNs, it seems to be the case that explicitly changing the nature of the computation depending on the position in the sequence greatly improves generalization.  While a usual RNN could learn to store a counter (indicating the position in the sequence), the hypernetwork could be a more efficient way to add capacity.  ----------------Applications to time series forecasting and modeling could be an interesting area for future work.  ","The paper contains an interesting idea, and after the revision of 3rd Jan, the presentation is clear enough as well. (Although I find it now contains an odd repetition where related work is presented first in section 2, and then later in section 3.2).",Using different parameters for different types of examples has the potential to greatly reduce underfitting. I expect this method to become standard for training RNNs. The experiments on convolutional networks are less experimentally impressive.,facebook/bart-large-cnn,facebook/bart-large-cnn,"{'facebook/bart-large-cnn': -1.0986123085021973, 'sshleifer/distilbart-cnn-12-6': -1.0986123085021973, 'Falconsai/text_summarization': -1.0986123085021973}","{'facebook/bart-large-cnn': 0.0, 'sshleifer/distilbart-cnn-12-6': 0.0, 'Falconsai/text_summarization': 0.0}",Using different parameters for different types of examples has the potential to greatly reduce underfitting. I expect this method to become standard for training RNNs. The experiments on convolutional networks are less experimentally impressive.," Using different parameters for different types of examples has the potential to greatly reduce underfitting . This can be seen in recent results with generative models, where image quality is much better for less diverse datasets .","in recurrent networks and different. ---------------The hypernetworks paper cleverly proposes to get around this problem by adapting different ""parameters"" for different time steps in recurrent networks and different",0.10126582278481014,0.0,0.0759493670886076,0.8410355448722839,0.8299212455749512,0.8354414105415344
https://openreview.net/forum?id=rkpACe1lx,"Although the trainable parameters might be reduced significantly, unfortunately the training and recognition speech cannot be reduced in this way.--------Unfortunately, as the results show, the authors could not get better results with less parameters.--------However, the proposed structure with even more number of parameters shows significant gain e.g. in LM.----------------The paper should be reorganized, and shortened. It is sometimes difficult to follow and sometimes inconsistent.--------E.g.: the weights of the feedforward network depend only on an embedding vector (see also my previous comments on linear bottlenecks), whereas in recurrent network the generated weights also depend on the input observation or its hidden representation.----------------Could the authors provide the num. of trainable parameters for Table 6?----------------Probably presenting less results could also improve the readability.--------Only marginal accept due to the writing style.","The paper contains an interesting idea, and after the revision of 3rd Jan, the presentation is clear enough as well. (Although I find it now contains an odd repetition where related work is presented first in section 2, and then later in section 3.2).","Although the trainable parameters might be reduced significantly, unfortunately the training and recognition speech cannot be reduced in this way. The paper should be reorganized, and shortened.",facebook/bart-large-cnn,facebook/bart-large-cnn,"{'facebook/bart-large-cnn': -1.0986123085021973, 'sshleifer/distilbart-cnn-12-6': -1.0986123085021973, 'Falconsai/text_summarization': -1.0986123085021973}","{'facebook/bart-large-cnn': 0.0, 'sshleifer/distilbart-cnn-12-6': 0.0, 'Falconsai/text_summarization': 0.0}","Although the trainable parameters might be reduced significantly, unfortunately the training and recognition speech cannot be reduced in this way. The paper should be reorganized, and shortened."," Although the trainable parameters might be reduced significantly, unfortunately the training and recognition speech cannot be reduced in this way .","e.g.: the weights of the feedforward network depend only on an embedding vector (see also my previous comments on linear bottlenecks), whereas in recurrent network the generated weights also depend on",0.2222222222222222,0.028571428571428574,0.1111111111111111,0.8548480272293091,0.8387390375137329,0.8467169404029846
https://openreview.net/forum?id=rkpACe1lx,"This paper proposes an interesting new method for training neural networks, i.e., a hypernetwork is used to generate the model parameters of the main network. The authors demonstrated that the total number of model parameters could be smaller while achieving competitive results on the image classification task. In particular, the hyperLSTM with non-shared weights can achieve excellent results compared to conventional LSTM and its variants on a couple of LM talks, which is very inspiring.    ------------------pros----------------This work demonstrates that it is possible to generate the neural network model parameters using another network that can achieve competitive results by a few relative large scale experiments. The idea itself is very inspiring, and the experiments are very solid.------------------cons----------------The paper would be much stronger if it was more focused. In particular, it is unclear what is the key advantage of this hypernetwork approach. It is argued that in the paper that can achieve competitive results using smaller number of trainable model parameters. However, in the running time, the computational complexity is the same as the standard main network for static networks, such as ConvNet, and the computational cost is even larger for dynamic networks such as LSTMs. The improvements of hyperLSTMs over conventional LSTM and its variants seem mainly come from increasing the number of model parameters.------------------minor question,---------------- The ConvNet and LSTM used in the experiments do not have a large softmax layer. For most of the word-level tasks for either LM or MT, the softmax layer could be more than 100K. Is it going to be challenging for the hyperNetwork generate large number of weights for that case, and is it going to slowing the training down significantly?","The paper contains an interesting idea, and after the revision of 3rd Jan, the presentation is clear enough as well. (Although I find it now contains an odd repetition where related work is presented first in section 2, and then later in section 3.2).","The authors demonstrated that the total number of model parameters could be smaller while achieving competitive results on the image classification task. In particular, the hyperLSTM with non-shared weights can achieve excellent results compared to conventional LSTM and",facebook/bart-large-cnn,facebook/bart-large-cnn,"{'facebook/bart-large-cnn': -1.0986123085021973, 'sshleifer/distilbart-cnn-12-6': -1.0986123085021973, 'Falconsai/text_summarization': -1.0986123085021973}","{'facebook/bart-large-cnn': 0.0, 'sshleifer/distilbart-cnn-12-6': 0.0, 'Falconsai/text_summarization': 0.0}","The authors demonstrated that the total number of model parameters could be smaller while achieving competitive results on the image classification task. In particular, the hyperLSTM with non-shared weights can achieve excellent results compared to conventional LSTM and"," The authors demonstrated that the total number of model parameters could be smaller while achieving competitive results on the image classification task . In particular, the hyperLSTM with non-shared weights can achieve excellent results compared to conventional LSTM and","and its variants on a couple of LM talks, which is very inspiring.---------------This paper proposes an interesting new method for training neural networks, i.e., a hypernetwork is",0.14285714285714288,0.0,0.14285714285714288,0.8352797627449036,0.8323378562927246,0.8338062167167664
https://openreview.net/forum?id=rkpACe1lx,"*** Paper Summary ***----------------The paper proposes to a new neural network architecture. The layer weights of a classical network are computed as a function of a latent representation associated with the layer. Two instances are presented (i) a CNN where each layer weight is computed from a lower dimensional layer embedding vector; (ii) an RNN where each layer weight is computed from a secondary RNN state.----------------*** Review Summary ***----------------Pros: --------- I like the idea of bringing multiplicative RNNs and their predecessors back into the spotlight. --------- LM and MT results are excellent.----------------Cons:  --------- The paper could be better written. It is too long for the conference format and need refocussing. --------- On related work, the relation with multiplicative RNN and their generic tensor product predecessor (Order 2 networks, wrt C. Lee Giles definition) should be mentioned in the related work section and the differences with earlier research need to be explained and motivated (by the way it is better to say that something is revisiting an old idea or training it at modern scale/on modern tasks than ommitting it).--------- on focus, it is not clear if your goal is to achieve better performance or more compact networks. In the RNN section you lean toward the former, in the CNN section you seem to lean toward the latter.----------------I would suggest to make the paper shorter and clearer possibly leaving the CNN results for latter publication. The relation with multiplicative/order 2 networks and eventual differences need to be explained.----------------*** Detailed Review ***----------------Multiplicative networks are an extremely powerfull architecture and bringing them back into the spotlight is excellent. This paper has excellent results but suffer poor presentation, lack of a clear focus. It spends time on details and ommit important points. In its current form, it is much too long to long and his not self contained without the appendices.----------------Spending more time on multiplicative RNNs, order 2 networks at the begining of the paper would be excellent. This will let you highlight the difference between this paper and earlier work. It would also be necessary to spend a little time on why multiplicative RNN were less used than gated RNN: it seems that the optimization problem their training involve is tricker and it would be helpful to explain whether you had a harder time tweaking optimization parameters or whether you needed longer training sessions compared to LSTMs, regular CNN. On name, I am not sure that ""hypernetwork"" help the reader understand better what the proposed architecture compared to multiplicative interactions.----------------In section 3.2, you seem to imply that there are different settings of hypernetworks that allow to vary from an RNN to a CNN, this is not clear to me, maybe you could show how this would work on a simple temporal problem with equations. ----------------The work on CNN and RNN are rather disconnected to me: for CNN, you seem to be interested in a low rank structure of the weights, showing that similar performance can be achieved with less weights. It is not clear to me why to pursue that goal. Do you expect speedups? less memory for embedded applications? In that case you should compare with alternative strategies, e.g. model compression (Caruana et al 2006, aka Dark Knowledge, Hinton et al 2014) or hashed networks (Chen et al 2015). ----------------For RNN, you seem to target better perplexity/BLEU and model compactness is not a priority. Instead of making the weights have a simpler structure, you make them richer, i.e. dependent over time. It seems in that case models might be bigger and take longer to train. You might want to comment on training time, inference time, memory requirement in that case, as you highlight it might be an important goal in the CNN section. Overall, I am not sure it helps to have this mixed message. I would rather see the paper fit in the conference format with the RNN results alone and a clearer explanation and defers the publications of the CNN results when a proper comparison with memory concerned methods is performed.----------------Some of the discussions are not clear to me, I am not sure what message the reader should get from Figure 2 or from the discussion on saturation statistics (p10, Figure 5). Similarly, I am not sure if Figure 4 is showing anything: everything should change more drastically at word boundaries even in a regular LSTM (states, gates units should look very different before/after a space); without such a comparison it is hard to see if this is unique to your network.----------------The results on handwriting generation are harder to compare for me. Log-loss are hard to understand, I have no sense whether the difference between models is significant (what would be the variance in this metric under boostrap sampling of the training set?). I am not sold either on qualitative metric were human can assess quality but human cannot evaluate if the network is repeating the training set. Did you thing at precision/recall metric for ink, possibly with some spatial tolerance ? (e.g. evaluation of segmentation tasks in vision).----------------The MT experiments are insufficiently discussed in the main text.----------------Overall, I would suggest to make the paper shorter and clearer possibly leaving the CNN results for latter publication. You need to properly discuss the relation to multiplicative/order 2 networks and highlight the differences. Unclear discussion can be eliminated to make the experimental setup and the results presentation clearer in the main text.----------------*** References ***----------------M.W. Goudreau, C.L. Giles, S.T. Chakradhar, D. Chen, ""First-Order Vs. Second-Order Single Layer Recurrent Neural Networks,""IEEE Trans. on Neural Networks, 5 (3), p. 511, 1994.----------------Cristian Bucila, Rich Caruana, and Alexandru Niculescu-Mizil, ""Model Compression,"" The Proceedings of the 12th ACM SIGKDD International Conference on Knowledge Discovery and Data Mining (KDD-2006), August 2006, pp. 535-541.----------------Dark knowledge, G Hinton, O Vinyals, J Dean 2014----------------W. Chen, J. Wilson, S. Tyree, K. Weinberger and Y. Chen, Compressing Neural Networks with the Hashing Trick, Proc. International Conference on Machine Learning (ICML-15)","The paper contains an interesting idea, and after the revision of 3rd Jan, the presentation is clear enough as well. (Although I find it now contains an odd repetition where related work is presented first in section 2, and then later in section 3.2).",The paper proposes to a new neural network architecture. The layer weights of a classical network are computed as a function of a latent representation associated with the layer. Two instances are presented (i) a CNN where each layer weight is computed from,facebook/bart-large-cnn,facebook/bart-large-cnn,"{'facebook/bart-large-cnn': -1.0986123085021973, 'sshleifer/distilbart-cnn-12-6': -1.0986123085021973, 'Falconsai/text_summarization': -1.0986123085021973}","{'facebook/bart-large-cnn': 0.0, 'sshleifer/distilbart-cnn-12-6': 0.0, 'Falconsai/text_summarization': 0.0}",The paper proposes to a new neural network architecture. The layer weights of a classical network are computed as a function of a latent representation associated with the layer. Two instances are presented (i) a CNN where each layer weight is computed from, The paper proposes to a new neural network architecture . The layer weights of a classical network are computed as a function of a latent representation associated with the layer . The results on handwriting generation are harder to compare for me .,".-------------------The work on RNN and RNN are rather disconnected to me: for CNN, you seem to be interested in a low rank structure of the weights.----------------",0.2272727272727273,0.023255813953488372,0.20454545454545459,0.8292491436004639,0.8331819176673889,0.8312109112739563
https://openreview.net/forum?id=rkGabzZgl,"summary----------------The paper explains dropout with a latent variable model where the dropout variable (0 or 1 depending on which units should be dropped) is not observed and is accordingly marginalised. Maximum likelihood under this model is not tractable but standard dropout then corresponds to a simple Monte Carlo approximation of ML for this model.----------------The paper then introduces a theoretical framework for analysing the discrepancy (called inference gap) between the model at training (model ensemble, or here the latent variable model), and the model at testing (where usually what should be an expectation over the activations over many models becomes the activation of one model with averaged weights).--------This framework introduces several notions (e.g. expectation linearity) which allow the study of which transition functions (and more generally layers) can have a small inference gap. Theorem 3 gives a bound on the inference gap.----------------Finally a new regularisation term is introduced to account for minimisation of the inference gap during learning.----------------Experiments are performed on MNIST, CIFAR-10 and CIFAR-100 and show that the method has the potential to perform better than standard dropout and at the level of Monte Carlo Dropout (the standard method to compute the real dropout outputs consistently with the training assumption of an ensemble, of course quite expensive computationally)------------------------The study gives a very interesting theoretical model for dropout as a latent variable model where standard dropout is then a monte carlo approximation. This is very probably widely applicable to further studies of dropout.----------------The framework for the study of the inference gap is interesting although maybe somewhat less widely applicable.----------------The proposed model is convincing although 1. it is tested on simple datasets 2. the gains are relatively small and 3. there is an increased computational cost during training because a new hyper-parameter is introduced.----------------p6 line 8 typo: expecatation","This paper presents a theoretical underpinning of dropout, and uses this derivation to both characterize its properties and to extend the method. A solid contribution. I am surprised that none of the reviewers mentioned that this work is closely related to the uncited 2015 paper ""Variational Dropout and the Local Reparameterization Trick"" by Diederik P. Kingma, Tim Salimans, Max Welling.",The paper explains dropout with a latent variable model where the dropout variable (0 or 1 depending on which units should be dropped) is not observed. Maximum likelihood under this model is not tractable but standard dropout then corresponds to,facebook/bart-large-cnn,facebook/bart-large-cnn,"{'facebook/bart-large-cnn': -1.0986123085021973, 'sshleifer/distilbart-cnn-12-6': -1.0986123085021973, 'Falconsai/text_summarization': -1.0986123085021973}","{'facebook/bart-large-cnn': 0.0, 'sshleifer/distilbart-cnn-12-6': 0.0, 'Falconsai/text_summarization': 0.0}",The paper explains dropout with a latent variable model where the dropout variable (0 or 1 depending on which units should be dropped) is not observed. Maximum likelihood under this model is not tractable but standard dropout then corresponds to, Paper explains dropout with a latent variable model where the dropout variable (0 or 1 depending on which units should be dropped) is not observed and is accordingly marginalised . Maximum likelihood under this model is not tractable but standard drop,a latent variable model where standard dropout is then a monte carlo approximation.-------------------The paper explains dropout with a latent variable model where standard dropout,0.18000000000000002,0.0,0.14,0.8400272727012634,0.8183335661888123,0.8290385007858276
